fid,provcd,collegetype,cfps2010eduy_best,qc705,qc605,qc505,qc407,qc307,qc207,qc107
430133,43,-8.0,12,1,1,1,-8,-8,-8,-8
430133,43,-8.0,15,1,1,1,1,-8,-8,-8
430134,43,-8.0,15,1,1,1,1,-8,-8,-8
430134,43,1.0,16,1,1,1,-8,1,-8,-8
430136,43,-8.0,12,1,1,1,-8,-8,-8,-8
430138,43,-8.0,12,1,1,1,-8,-8,-8,-8
430138,43,-8.0,12,1,1,1,-8,-8,-8,-8
430139,43,-8.0,12,1,1,1,-8,-8,-8,-8
430139,43,-8.0,12,1,1,1,-8,-8,-8,-8
430141,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430141,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430141,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430142,43,-8.0,15,1,1,1,-8,-8,-8,-8
430142,43,-8.0,12,1,1,1,-8,-8,-8,-8
430144,43,-8.0,15,1,1,1,1,-8,-8,-8
430145,43,-8.0,15,1,1,1,1,-8,-8,-8
430147,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430148,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430151,43,-8.0,15,1,1,1,1,-8,-8,-8
430152,43,1.0,22,1,1,1,-8,1,1,-8
430153,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430156,43,-8.0,12,1,1,1,-8,-8,-8,-8
430156,43,-8.0,12,1,1,1,-8,-8,-8,-8
430157,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430157,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430158,43,-8.0,12,1,1,1,-8,-8,-8,-8
430158,43,-8.0,15,1,1,1,0,-8,-8,-8
430158,43,-8.0,12,1,1,1,-8,-8,-8,-8
430159,43,-8.0,12,1,1,1,-8,-8,-8,-8
430159,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430159,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430159,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430161,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430163,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430163,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430165,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430165,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430167,43,-8.0,15,0,1,-8,-8,-8,-8,-8
430167,43,-8.0,12,0,1,-8,-8,-8,-8,-8
430168,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430168,43,-8.0,12,0,0,1,-8,-8,-8,-8
430172,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430178,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430178,43,-8.0,12,1,1,1,-8,-8,-8,-8
430180,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430180,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430182,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430182,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430182,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430182,43,-8.0,12,1,1,1,-8,-8,-8,-8
430183,43,-8.0,12,1,1,1,-8,-8,-8,-8
430184,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430184,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430185,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430185,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430187,43,-8.0,12,1,1,1,-8,-8,-8,-8
430187,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430187,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430187,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430187,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430188,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430192,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430192,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430193,43,-8.0,12,1,1,1,-8,-8,-8,-8
430198,43,-8.0,15,1,1,1,1,-8,-8,-8
430198,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430199,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430199,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430204,43,-8.0,12,1,1,1,-8,-8,-8,-8
430205,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430206,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430206,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430209,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430209,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430211,43,-8.0,15,1,1,1,1,-8,-8,-8
430211,43,-8.0,15,1,1,-8,-8,-8,-8,-8
430213,43,-8.0,15,1,1,1,1,-8,-8,-8
430214,43,-8.0,12,1,1,1,-8,-8,-8,-8
430214,43,-8.0,12,1,1,1,-8,-8,-8,-8
430214,43,-8.0,12,1,1,0,-8,-8,-8,-8
430216,43,-8.0,12,1,1,1,-8,-8,-8,-8
430216,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430218,43,-8.0,15,1,1,1,1,-8,-8,-8
430218,43,-8.0,12,1,-8,-8,-8,-8,-8,-8
430218,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430219,43,-8.0,12,1,1,1,-8,-8,-8,-8
430219,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430220,43,-8.0,12,1,1,1,-8,-8,-8,-8
430221,43,-8.0,12,1,1,1,-8,-8,-8,-8
430221,43,-8.0,12,1,1,1,-8,-8,-8,-8
430222,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430222,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430223,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430223,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430224,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430224,43,-8.0,12,1,1,1,-8,-8,-8,-8
430225,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430225,43,-8.0,12,1,1,1,-8,-8,-8,-8
430227,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430228,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430228,43,-8.0,12,1,1,1,-8,-8,-8,-8
430229,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430229,43,-8.0,12,1,1,1,-8,-8,-8,-8
430229,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430230,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430230,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430234,43,-8.0,12,1,1,1,-8,-8,-8,-8
430234,43,-8.0,12,1,1,0,-8,-8,-8,-8
430234,43,-8.0,0,0,-8,-8,-8,-8,-8,-8
430235,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430235,43,-8.0,12,1,1,1,-8,-8,-8,-8
430235,43,-8.0,15,1,1,1,1,-8,-8,-8
430237,43,-8.0,12,1,1,1,-8,-8,-8,-8
430237,43,14.0,16,1,1,1,1,0,-8,-8
430238,43,-8.0,12,0,1,-8,-8,-8,-8,-8
430238,43,-8.0,16,1,1,1,-8,-8,-8,-8
430239,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430239,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430239,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430239,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430241,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430241,43,-8.0,12,0,1,1,-8,-8,-8,-8
430242,43,-8.0,7,1,-8,-8,-8,-8,-8,-8
430242,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430242,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430243,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430243,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430243,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430244,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430244,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430244,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430245,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430245,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430245,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430245,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430246,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430246,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430247,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430247,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430247,43,-8.0,12,0,1,-8,-8,-8,-8,-8
430248,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430248,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430248,43,-8.0,10,1,1,-8,-8,-8,-8,-8
430248,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430249,43,-8.0,12,1,1,1,-8,-8,-8,-8
430249,43,-8.0,12,0,0,1,-8,-8,-8,-8
430250,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430251,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430251,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430252,43,-8.0,15,1,1,1,1,-8,-8,-8
430252,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430253,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430253,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430254,43,-8.0,12,0,0,-8,1,-8,-8,-8
430254,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430254,43,-8.0,0,0,-8,-8,-8,-8,-8,-8
430254,43,-8.0,12,1,1,1,-8,-8,-8,-8
430256,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430256,43,-8.0,15,1,1,-8,1,-8,-8,-8
430256,43,3.0,16,1,1,1,-8,1,-8,-8
430257,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430257,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430258,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430258,43,-8.0,15,1,1,0,1,-8,-8,-8
430258,43,-8.0,10,1,1,-8,-8,-8,-8,-8
430264,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430264,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430264,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430264,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430266,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430266,43,-8.0,6,0,0,-8,-8,-8,-8,-8
430267,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430267,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430267,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430267,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430268,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430269,43,3.0,16,1,1,1,-8,0,-8,-8
430269,43,-8.0,12,1,1,1,-8,-8,-8,-8
430269,43,-8.0,12,1,1,1,-8,-8,-8,-8
430271,43,-8.0,12,0,1,1,-8,-8,-8,-8
430272,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430272,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430273,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430274,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430274,43,-8.0,12,1,1,1,-8,-8,-8,-8
430275,43,-8.0,12,1,1,1,-8,-8,-8,-8
430275,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430275,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430276,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430277,43,-8.0,0,1,1,-8,-8,-8,-8,-8
430277,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430278,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430278,43,-8.0,15,1,1,1,1,-8,-8,-8
430278,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430279,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430279,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430279,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430279,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430279,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430281,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430281,43,-8.0,12,1,1,1,-8,-8,-8,-8
430281,43,-8.0,12,1,1,1,-8,-8,-8,-8
430281,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430282,43,-8.0,12,1,1,1,-8,-8,-8,-8
430282,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430282,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430291,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430293,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430295,43,-8.0,12,1,1,1,-8,-8,-8,-8
430295,43,-8.0,12,1,1,1,-8,-8,-8,-8
430298,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430300,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430300,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430301,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430301,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430302,43,-8.0,15,1,1,1,1,-8,-8,-8
430302,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430303,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430305,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430306,43,-8.0,12,1,1,1,-8,-8,-8,-8
430306,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430310,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430311,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430312,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430314,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430314,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430316,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430316,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430318,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430319,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430319,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430320,43,-8.0,8,1,-8,-8,-8,-8,-8,-8
430320,43,-8.0,0,1,-8,-8,-8,-8,-8,-8
430322,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430322,43,-8.0,7,1,-8,-8,-8,-8,-8,-8
430322,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430322,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430322,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430322,43,-8.0,10,1,1,-8,-8,-8,-8,-8
430323,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430324,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430324,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430324,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430325,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430325,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430326,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430326,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430327,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430327,43,-8.0,12,1,1,1,-8,-8,-8,-8
430328,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430328,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430330,43,-8.0,12,1,1,1,-8,-8,-8,-8
430330,43,-8.0,12,1,1,1,-8,-8,-8,-8
430330,43,-8.0,15,1,1,-8,1,-8,-8,-8
430330,43,-8.0,14,1,1,1,-8,-8,-8,-8
430331,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430331,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430336,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430336,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430338,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430338,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430339,43,-8.0,12,1,1,1,-8,-8,-8,-8
430339,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430340,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430341,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430341,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430341,43,-8.0,6,1,0,-8,-8,-8,-8,-8
430344,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430344,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430345,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430345,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430345,43,-8.0,7,1,-8,-8,-8,-8,-8,-8
430350,43,-8.0,15,1,1,1,1,-8,-8,-8
430350,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430350,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430350,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430351,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430351,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430354,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430355,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430356,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430357,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430357,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430357,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430360,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430360,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430362,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430363,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430364,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430364,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430365,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430365,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430365,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430366,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430366,43,-8.0,12,0,1,1,-8,-8,-8,-8
430366,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430367,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430367,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430368,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430370,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430371,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430371,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430372,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430373,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430373,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430374,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430374,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430374,43,-8.0,12,0,0,-8,-8,-8,-8,-8
430375,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430376,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430376,43,-8.0,15,1,1,1,-8,-8,-8,-8
430376,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430379,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430379,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430380,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430380,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430381,43,-8.0,12,0,0,0,-8,-8,-8,-8
430381,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430381,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430382,43,3.0,16,1,1,1,-8,1,-8,-8
430382,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430382,43,-8.0,12,0,1,1,-8,-8,-8,-8
430385,43,-8.0,12,1,1,1,-8,-8,-8,-8
430385,43,-8.0,12,1,1,1,-8,-8,-8,-8
430386,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430386,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430387,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430387,43,-8.0,16,1,1,1,-8,-8,-8,-8
430388,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430388,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430389,43,-8.0,15,1,1,-8,-8,-8,-8,-8
430389,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430389,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430390,43,-8.0,12,1,1,1,-8,-8,-8,-8
430390,43,14.0,16,0,1,1,1,0,-8,-8
430390,43,-8.0,9,1,1,1,-8,-8,-8,-8
430390,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430391,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430391,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430391,43,-8.0,12,1,1,1,-8,-8,-8,-8
430392,43,-8.0,12,1,1,1,-8,-8,-8,-8
430392,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430393,43,-8.0,12,0,0,-8,-8,-8,-8,-8
430393,43,-8.0,12,1,1,1,-8,-8,-8,-8
430393,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430394,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430394,43,-8.0,12,0,1,1,-8,-8,-8,-8
430394,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430394,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430396,43,-8.0,12,1,1,1,-8,-8,-8,-8
430396,43,-8.0,12,1,1,-8,-8,-8,-8,-8
430397,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430397,43,-8.0,9,0,-8,-8,-8,-8,-8,-8
430397,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430398,43,-8.0,12,1,1,1,-8,-8,-8,-8
430398,43,-8.0,8,0,0,-8,-8,-8,-8,-8
430398,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430398,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430398,43,-8.0,12,1,1,0,-8,-8,-8,-8
430398,43,-8.0,12,1,1,1,-8,-8,-8,-8
430399,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430400,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430400,43,-8.0,12,0,0,0,-8,-8,-8,-8
430401,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430403,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430403,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430404,43,-8.0,12,1,1,1,-8,-8,-8,-8
430404,43,-8.0,12,0,0,1,-8,-8,-8,-8
430404,43,-8.0,12,0,1,1,-8,-8,-8,-8
430405,43,-8.0,12,0,1,1,-8,-8,-8,-8
430405,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430405,43,-8.0,15,0,1,1,1,-8,-8,-8
430406,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430406,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430406,43,-8.0,12,1,1,0,-8,-8,-8,-8
430406,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430407,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430407,43,-8.0,6,0,0,-8,-8,-8,-8,-8
430408,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430408,43,-8.0,10,1,1,-8,-8,-8,-8,-8
430408,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430409,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430409,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430411,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430411,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430411,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430411,43,1.0,16,0,1,1,-8,1,-8,-8
430413,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430413,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430414,43,-8.0,9,1,-8,-8,-8,-8,-8,-8
430414,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430415,43,-8.0,6,1,-8,-8,-8,-8,-8,-8
430416,43,-8.0,7,1,-8,-8,-8,-8,-8,-8
430416,43,-8.0,12,1,1,1,-8,-8,-8,-8
430416,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430417,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430417,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430417,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430418,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430418,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430418,43,-8.0,11,1,1,-8,-8,-8,-8,-8
430419,43,-8.0,12,0,1,1,-8,-8,-8,-8
430419,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430419,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430420,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430420,43,-8.0,12,0,0,1,-8,-8,-8,-8
430420,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430423,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430423,43,-8.0,10,1,1,-8,-8,-8,-8,-8
430424,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430424,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430425,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430425,43,-8.0,6,0,0,-8,-8,-8,-8,-8
430427,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430427,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430429,43,-8.0,7,1,-8,-8,-8,-8,-8,-8
430429,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430430,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430430,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430430,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430431,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430431,43,-8.0,9,1,1,-8,-8,-8,-8,-8
430431,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430433,43,-8.0,7,0,0,-8,-8,-8,-8,-8
430434,43,-8.0,7,1,0,-8,-8,-8,-8,-8
430435,43,-8.0,6,-8,-8,-8,-8,-8,-8,-8
430435,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430436,43,-8.0,7,0,-8,-8,-8,-8,-8,-8
430436,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430439,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430439,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430440,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430440,43,-8.0,9,1,0,-8,-8,-8,-8,-8
430441,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430442,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430443,43,-8.0,2,-8,-8,-8,-8,-8,-8,-8
430443,43,-8.0,0,-8,-8,-8,-8,-8,-8,-8
430444,43,-8.0,12,1,1,1,-8,-8,-8,-8
430444,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430445,43,-8.0,9,0,1,-8,-8,-8,-8,-8
430445,43,-8.0,6,0,1,-8,-8,-8,-8,-8
430446,43,-8.0,6,0,-8,-8,-8,-8,-8,-8
430446,43,-8.0,1,-8,-8,-8,-8,-8,-8,-8
430447,43,-8.0,8,0,-8,-8,-8,-8,-8,-8
430447,43,-8.0,8,0,-8,-8,-8,-8,-8,-8
430450,43,-8.0,9,0,0,-8,-8,-8,-8,-8
430450,43,-8.0,12,0,0,1,-8,-8,-8,-8
